"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Chile","CHL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","3656117233.29425","4101704730.46053","4821067389.52076","4968095941.65223","5190017066.7903","5077129303.43459","5836005351.63721","5788496880.46594","5939127674.63756","6914298059.25265","7565831969.36712","9417944892.39795","10825503420.707","15816512078.3846","12671791683.3298","6773785028.65263","8572399500.99686","12200416497.6652","13676506094.0559","18542093233.881","24140937466.9808","30432504892.7736","23033758903.2642","17506786651.3956","16324486339.5606","14129928208.7056","14745686697.4278","16666367099.3852","18299369007.0343","20985591947.3142","23715443093.9391","27610373364.9276","34393549728.6116","37437047137.838","42519764030.4155","53165610535.5748","57458366528.4886","63057199141.4467","62272192101.9357","57842608850.7803","59279944212.497","53929893589.6305","52618364648.01","55943767470.9286","69794484576.477","85407621250.4299","100136427895.149","113579869460.721","127765739342.649","122736645525.915","153923656611.711","181719776254.762","196545106492.408","208646166806.825","197516162491.089","186436732948.84","193186562790.703","213940711539.534","230230582612.376","",
"China","CHN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","37882849947.1931","40421642700.4631","40039808270.3713","41201559834.2676","43813469818.8317","47063124543.0173","50828661954.6673","51819806645.5439","51551710130.7986","55219757900.7231","59294012511.1707","63282963685.1085","73239499354.149","88031567306.7256","92270038751.7846","101484030540.918","101447409086.226","110765421466.25","90767640317.0732","112098076047.826","123618933925","130052408317.46","136472886171.756","155539512708.812","170872614096.429","201290559911.565","194984738420.29","171270541973.094","193889864565.844","223346519248.988","229473006288.719","237180339142.857","254710675270.016","259268124002.344","328033994840.289","433471718536.171","518230978822.978","573097604399.382","621569837592.25","683976898410.302","769082386207.48","828148208899.252","894867164732.391","960650837785.43","1076333938065.44","1238028510171.7","1438891250356.18","1790725591204.73","2266125838782.79","2528446392456.89","2939279788049.27","3730125830444.94","4294992956583.18","4847441926414.67","5344151670084.97","5817206169409.88","6018663507714.65","6467893708942.42","","",
"Cote d'Ivoire","CIV","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","387310732.963261","449906174.302302","488905792.691762","537690958.646034","614299650.814277","656979556.918301","721675152.150128","788208478.505566","890272291.647396","963607584.764768","1031102790.45351","1178835453.67551","1380007629.32314","1863706278.72504","2169463206.57636","3014284335.66062","3334163558.56129","4158259742.66494","5621390820.71419","6865780939.03017","8103953048.47226","6844624250.77696","6032142478.70476","5494323704.2927","5119500528.99978","5070749297.62745","7200452198.18663","8460819920.43565","8691427383.81498","8598027173.90112","9579475634.7497","9403113175.89183","10129139029.6186","9573420048.7635","6240666124.40421","8479496711.99988","9614906907.87493","9181147752.47769","9944975165.76778","10020474286.8716","8885149688.26912","9156498513.05703","9757807900.84786","12351226984.5011","13659588299.5262","14088564590.8177","14670256443.9585","17242394633.2882","19615754596.2686","19512669428.1401","19722740152.5473","20440846909.6503","21359317131.5642","23871453943.174","26613224223.4095","25320486043.2944","27976766303.4266","30461965376.4889","34276418957.2057","",
"Cameroon","CMR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","716198204.893083","761453623.148191","823757959.546223","938824379.263895","1023118881.57802","956218086.630518","1079652217.19995","1251325431.16026","1466989436.43122","1810738865.30213","2281612600.16616","2680744704.15178","2499750733.71903","3228856496.52303","4570321914.60578","5275065175.78452","6137685314.44453","5158062039.6634","5377447318.42413","5570917671.71049","5975005272.86246","7858403154.19422","9719796785.71697","9873441827.09398","8904496951.23788","8845295549.74606","9694877259.64388","9511727161.54707","12694159996.0357","8280978431.31883","7418063902.88889","8336531312.45458","8532177963.60366","8355630929.64866","8950415957.75379","7971542500.64223","8265651083.40149","9312754270.30185","11945184833.1806","13797858282.3129","14321698316.9219","15430854399.4235","17865762869.4498","21062863704.3822","21153570105.6977","21326536463.4336","23742002233.2607","23684903308.7568","26337622459.7199","28349894319.5494","25646186191.7205","26788044414.9002","28319678622.6844","32265315237.3381","",
"Congo, Dem. Rep.","COD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5201449045.77501","4846041327.42605","4181933745.33295","5710163009.16763","6277693115.12117","4279592872.72727","17118481088.4058","7018855767","7902223721.68166","8625280893.26671","9434602459.92435","11323946707.5888","12994676881.3694","14777151209.5976","18771305003.0737","17670428063.9063","17197357666.622","21001205757.6255","27084079383.0929","27036541221.5441","29374480784","31970565319.3153","33648729763.9903","29959648561.8717","36785549030.0959","",
"Congo, Rep.","COG","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","147496233.789914","150990457.702718","160132881.835328","169879925.897788","181953580.650977","187708454.424698","200668832.766857","222763403.229343","244380671.499889","260039301.223709","271704608.376852","301064394.486834","387655933.135737","432501842.303361","416693116.856904","680780305.654572","718140317.835814","712310483.807786","791029282.000029","902118375.238225","1097597917.34144","1393655377.19598","1156094860.88503","1161478476.58464","1175860308.87851","1489550765.46024","1560490290.38557","1772905751.44124","1796216885.63596","1724720070.86721","1437411436.63993","1795329777.47088","1588540179.55977","1132333060.33685","1083135985.70041","1318762275.90833","1491457375.6276","1447753402.86813","1358121087.18034","1223422912.91314","1129305824.78658","1337043468.93103","1452342814.98596","1485967034.42858","2347741764.85865","2557762979.78968","3119990416.53303","4464385408.2945","6350266510.91445","5494642686.58366","5890475430.92048","6531939887.1841","6915243088.95649","8253604971.25739","7934526662.82374","7374685412.70218","8263402259.86757","4226755416.55944","4390605078.33603","",
"Colombia","COL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","3201465079.12585","3671667850.74627","4057909972.17875","3995653011.11111","4979916344.44444","4772761904.7619","4630888888.88889","4784272094.96302","4884266221.45019","5327363942.33822","5834408648.78932","6618773609.98932","7059913018.42528","8197923781.48373","9850815564.60246","10636326893.5413","12163597060.0951","15105780683.1964","18352193375.1119","22374031394.9088","26824293597.697","30181577266.6877","32651695071.295","32102209682.0214","31219976690.5547","27802696475.4128","26261021266.2565","27632336617.2492","29637130051.3783","29987489763.223","36574770039.4218","37489177790.064","46746860755.7712","53733104249.4709","65675207927.9888","74589545559.2203","81123099803.6951","90650161372.8135","84825172943.4396","74616518092.9514","85843702230.1189","85537119571.9387","84346105145.6982","80145882798.5658","97038251619.3236","120570470697.045","132152195183.563","167899009390.885","194335755684.637","187897143068.113","230236546440.699","263184528603.766","292729171809.619","302924348408.616","305707767233.279","244431112963.368","236444408878.664","260205289321.679","276627158876.532","",
"Comoros","COM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","212303422.318862","196434610.794354","184085075.174184","191703309.795656","184775021.569826","196810660.749963","279316090.24467","337668949.270299","356654469.075766","341624096.881058","429802121.114733","424293125.419836","457585035.452847","453075679.421049","319326088.355682","398630078.072514","396223218.474691","364600930.53729","370262722.766504","382615241.288715","350412232.610619","378340977.614286","424142797.949426","545890633.298195","632837624.535036","653862866.47693","698109329.730794","781256824.656983","916773086.885049","913274669.134994","926118161.407212","1063298142.5816","1084648422.35022","1169362173.44767","1201786137.10366","1018714688.46951","1022071857.76304","1061495395.13513","","",
"Cabo Verde","CPV","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1217198435.09906","1389547577.32952","1405280465.02077","1355587587.13794","1516139346.19462","1440402951.90999","1530794282.10298","1549666224.28027","1342343936.80379","1338312510.84626","1470060562.00907","1559220353.8468","",
"Costa Rica","CRI","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","443517910.686088","418332161.628335","401903730.770966","441497120.344055","478308596.863205","540332075.471698","562732075.471698","608392452.830189","670626415.09434","728377358.490566","848996226.415094","926076851.097226","1044476262.24567","1254934705.42216","1470542244.64061","1702905484.24737","1986487747.95799","2494690781.79697","2973197199.53326","3428436406.06768","4047129521.58693","1990975633.29091","1887060339.4579","2409288902.08351","2814543021.19566","2973255445.54455","3267594982.07885","3490947905.05018","3568059110.70062","4058762174.82431","4545463185.49268","6164714209.84775","7240203048.7992","8206463686.98412","8895363857.61037","9647472743.33151","10008254875.7345","10562865147.0807","11074540416.7309","11547003073.4431","11949283245.5792","12681760164.2329","13541555155.4033","14270583929.8038","15166649764.5942","16607188821.9177","18530515711.0444","21891289628.6284","25708538553.8594","25081799634.2602","30619075571.724","35436652516.7456","38724110629.9991","41773493392.0575","42348218348.1863","45154919699.7884","46503229595.682","47184391716.86","48534359008.1246","",
"Caribbean small states","CSS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","4910951200","5964179000","7017200524.65897","8616759831.12183","9843796707.31707","11232880975.6098","11888044823.3861","12256503734.9398","15409418701.2987","16931887123.2877","17091168333.3333","17356902650.6024","18146617058.8235","19259987660.0698","20907137507.1144","18955025330.2762","21240883009.3592","22424813684.3444","24000115171.504","23817172882.2248","24320799202.1277","22542811246.0762","21169800270.2703","21768601621.6216","27089798918.9189","28878852546.9169","21540000000","22310000000","23367647390.7872","25793904147.6918","27604324800","28966000000","31064075900","33093512500","34561199574.2039","36908451700","46431035331.9","51050900000","54079500000","54045000000","54729000000","60906000000","63098000000","66910000000","70570000000","76616000000","80172000000","84140000000","","",
"Curacao","CUW","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2486424581.00559","2568994413.40782","2507262569.8324","2370391061.45251","","","","","",
"Cayman Islands","CYM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","483433337.052326","530023629.203272","659332215.106232","842976049.905313","1043986227.54491","1734953067.99337","1672380055.78801","1748841060.41924","1782153058.95439","1771971385.84247","1892743378.119","2326593898.30509","2820961388.55055","3307226599.74906","3445511005.91716","4392484250.96031","4856570328.28283","5701426988.26597","5031418727.91519","5560480714.28571","7377749029.7542","7626424090.33877","7380877993.15849","8038427601.80995","8126903991.37001","7688105560.79171","8062167577.41348","8949990384.61539","11463963759.9094","13519287500","14393657505.2854","15723096223.8113","19265124555.1601","23335681851.4721","21397666018.3384","21327655629.1391","23040227967.7509","21315289734.0357","20569503451.9384","20072774313.3873","16846700676.4999","17177146017.6991","18367928780.7077","20228812559.0179","",
"Czech Republic","CZE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29014493878.4604","20601989788.6488","25010405627.8741","28963050811.2373","33708068021.539","41462509419.7438","46397042571.0623","44388490343.4221","46503382773.8746","46223430105.4118","43426306175.5904","47067255236.5278","58281203227.9939","71892410223.6875","83221075650.3942","93388598094.9519","104496362123.599","123910967443.098","157399380260.9","143523946912.868","144789129894.1","157770182386.709","143113931809.475","145679663781.1","140807708057.329","123392733370.598","129351954964.385","143806556488.757","165402935277.401","",
"Germany","DEU","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","155002751669.962","182717870741.092","222073545359.75","295927766995.975","335996767213.363","387724612687.813","407479052741.961","472301066705.972","578942393670.886","690989538576.459","756793534108.027","646323357334.487","623905211251.713","618063509000.383","578592072572.332","579425537868.722","810973186706.296","1014471476496.19","1084676772803.21","1070779330489.96","1335299893233.26","1395044195639.36","1604328115216.03","1578800425884.3","1675876822948.05","1964207724853.28","1913912139329.35","1686962553575.46","1689963321107.04","1667857447261.88","1478214483139.86","1480980760626.4","1574025032938.08","1920613995485.33","2138071765582.32","2178270115657.26","2249698908543.47","2497454147276.21","2745422586787.75","2631631008613.5","2568866919629.59","2781968978414.28","2643914836591.92","2796690328907.31","2863230720029.86","2460225089940.98","2534263248369.93","2671915585547.35","2876742453730.29","",
