,results,K
2013-04-30,5695.368330438321,57
2013-05-01,5780.970673082097,59
2013-05-02,5830.052957689423,57
2013-05-03,5875.515888951561,59
2013-05-06,5928.843091821336,59
2013-05-07,6004.454694914426,59
2013-05-08,6102.332502753672,59
2013-05-09,6235.191313420797,59
2013-05-10,6397.841898706187,59
2013-05-13,6650.811534238042,59
2013-05-14,6882.17553323112,59
2013-05-15,7001.528003356048,57
2013-05-16,6919.966146626735,51
2013-05-17,6813.149620969584,51
2013-05-20,6860.718849317268,51
2013-05-21,6872.130567820642,55
2013-05-22,6872.540253499311,55
2013-05-23,6917.992142586017,55
2013-05-24,6917.174203702457,55
2013-05-27,6995.8976120550715,55
2013-05-28,7054.520172481813,51
2013-05-29,7027.003451434035,55
2013-05-30,6936.768352619584,49
2013-05-31,6888.453875579689,51
2013-06-03,6902.690504681335,49
2013-06-04,6878.630002998636,49
2013-06-05,6901.014767192033,49
2013-06-06,6907.568439136866,49
2013-06-07,6880.258151565495,51
2013-06-10,6864.873454713414,51
2013-06-11,6846.372691587081,55
2013-06-12,6779.217853152307,55
2013-06-13,6707.12123141746,59
2013-06-14,6672.4421757917635,59
2013-06-17,6645.301039576435,59
2013-06-18,6674.381856209686,59
2013-06-19,6712.225407259106,59
2013-06-20,6705.434556663074,59
2013-06-21,6669.425905048731,59
2013-06-24,6592.521320722648,59
2013-06-25,6464.633467022678,55
2013-06-26,6431.006643858628,51
2013-06-27,6415.113097270608,55
2013-06-28,6408.2203214617,55
2013-07-01,6491.142431710909,55
2013-07-02,6534.206371165346,59
2013-07-03,6651.2499875508565,59
2013-07-04,6793.9826127139495,59
2013-07-05,6860.627109495363,59
2013-07-08,6946.36216478335,59
2013-07-09,7004.1284228780905,59
2013-07-10,7025.8043966975065,59
2013-07-11,6996.1685489087795,49
2013-07-12,6942.936907641224,51
2013-07-15,6918.21959198105,55
2013-07-16,6912.662248945859,59
2013-07-17,6903.481087403222,55
2013-07-18,6879.077534620225,55
2013-07-19,6803.836227549356,59
2013-07-22,6772.474986034565,59
2013-07-23,6767.073545741015,49
2013-07-24,6756.136506272963,49
2013-07-25,6777.501519276032,51
2013-07-26,6752.691282239641,49
2013-07-29,6738.761741600812,49
2013-07-30,6744.704513510427,59
2013-07-31,6776.611344483652,49
2013-08-01,6747.398506212182,49
2013-08-02,6723.021614835451,51
2013-08-05,6695.142785563522,51
2013-08-06,6696.9656046161745,49
2013-08-07,6724.154247131619,51
2013-08-08,6785.019751569002,51
2013-08-09,6823.320812891721,51
2013-08-12,6903.67844596604,51
2013-08-13,6984.38449356718,53
2013-08-14,7041.13742422161,55
2013-08-15,7084.55724126169,55
2013-08-16,7151.884327071249,55
2013-08-19,7187.568716365482,55
2013-08-20,7222.344842084807,59
2013-08-21,7331.361500317087,59
2013-08-22,7408.619372779952,59
2013-08-23,7468.066432059886,59
2013-08-26,7498.383646617628,49
2013-08-27,7524.301776477494,59
2013-08-28,7532.489421230777,49
2013-08-29,7533.161470196469,55
2013-08-30,7532.136656285789,55
2013-09-02,7536.217987922313,55
2013-09-03,7515.419421778439,49
2013-09-04,7527.75438513698,55
2013-09-05,7577.631805132536,55
2013-09-06,7651.327609673446,55
2013-09-09,7748.361190089425,55
2013-09-10,7771.783447790861,55
2013-09-11,7755.153383258485,55
2013-09-12,7725.396187836903,55
2013-09-13,7712.016184128629,55
2013-09-16,7592.944860541154,5
2013-09-17,7540.748037849677,5
2013-09-18,7518.11995820785,59
2013-09-19,7448.501399737362,59
2013-09-20,7354.753768942962,55
2013-09-23,7217.288767280925,59
2013-09-24,7104.562784377102,57
2013-09-25,7015.405891314581,57
2013-09-26,6939.861008428029,59
2013-09-27,6807.289219747464,59
2013-09-30,6612.022149084968,55
2013-10-01,6378.7038294853255,55
2013-10-02,6161.9450946556,55
2013-10-03,5905.117146736023,5
2013-10-04,5812.871320610986,5
2013-10-07,5758.64718816155,59
2013-10-08,5731.043725398948,59
2013-10-09,5696.756711918059,59
2013-10-10,5664.008891633128,59
2013-10-11,5533.91681462093,5
2013-10-14,5455.0747452103715,5
2013-10-15,5387.538377953606,5
2013-10-16,5279.025804199943,5
2013-10-17,5165.562266006807,5
2013-10-18,5161.756798328731,5
2013-10-21,5074.610782647114,5
2013-10-22,5015.895810184095,5
2013-10-23,4901.625570454206,5
2013-10-24,4877.6679661588205,5
2013-10-25,4822.449108194629,5
2013-10-28,4760.943004472648,5
2013-10-29,4829.083799462675,57
2013-10-30,4856.343804023638,57
2013-10-31,4899.058737110672,57
2013-11-01,4917.1825584993085,57
2013-11-04,4945.586217255948,57
2013-11-05,4940.329138047794,55
2013-11-06,4903.777344717163,57
2013-11-07,4881.999273407558,5
2013-11-08,4862.9842265948855,5
2013-11-11,4845.42134011341,5
2013-11-12,4859.182415172707,57
2013-11-13,4894.466116503763,55
2013-11-14,4871.746499340329,5
2013-11-15,4889.042515127994,5
2013-11-18,4930.905306744149,5
2013-11-19,4665.311525292707,5
