,results,K
2013-08-22,3624.049210714719,1
2013-08-23,3697.818859792314,1
2013-08-26,3709.285772111556,1
2013-08-27,3971.2968714858766,1
2013-08-28,3937.5370399774024,1
2013-08-29,3844.2054918551407,1
2013-08-30,3902.2133390746544,1
2013-09-02,3912.966098499369,1
2013-09-03,3793.101998506279,1
2013-09-04,4314.335250530817,1
2013-09-05,4728.327271463634,1
2013-09-06,4780.44143855583,1
2013-09-09,5078.1806777477095,1
2013-09-10,4484.343441672102,1
2013-09-11,4185.9611194428635,1
2013-09-12,4104.4270896550925,1
2013-09-13,4145.683613299208,1
2013-09-16,3870.219023724044,1
2013-09-17,3916.533067981233,1
2013-09-18,3747.9403975527016,1
2013-09-19,3745.646423270585,1
2013-09-20,3701.2741373984486,1
2013-09-23,3108.228899094598,1
2013-09-24,1761.6768409979106,1
2013-09-25,1820.050041386552,1
2013-09-26,1624.2618149643606,1
2013-09-27,1428.8952318873014,1
2013-09-30,1442.764395880376,3
2013-10-01,1190.8678169603766,3
2013-10-02,1139.1919631437781,5
2013-10-03,1217.2280855002787,7
2013-10-04,1217.81337167263,9
2013-10-07,1212.3869695901064,9
2013-10-08,1188.413740235391,7
2013-10-09,1146.8010637696518,7
2013-10-10,1137.6894155485309,9
2013-10-11,1111.375112839891,9
2013-10-14,1102.031156210138,7
2013-10-15,1098.2842343055513,11
2013-10-16,1054.5978294102508,13
2013-10-17,1035.8668359668454,13
2013-10-18,1032.2753825070645,15
2013-10-21,982.8119565034661,19
2013-10-22,911.279508010973,23
2013-10-23,871.8101135350881,25
2013-10-24,839.3577226590955,27
2013-10-25,807.8480946007278,29
2013-10-28,810.888399712604,31
2013-10-29,796.3550301984598,31
2013-10-30,792.9349674257504,31
2013-10-31,793.3399721948881,31
2013-11-01,793.3973343812532,29
2013-11-04,786.2992052472454,29
2013-11-05,792.2686690114853,29
2013-11-06,785.8591429854873,29
2013-11-07,777.4666087910915,29
2013-11-08,772.9849713920414,29
2013-11-11,772.3118822064074,29
2013-11-12,765.8863146396819,29
2013-11-13,764.8874848406581,29
2013-11-14,746.810304402278,27
2013-11-15,738.374650873955,25
2013-11-18,727.8838943736837,25
2013-11-19,731.1742921061476,23
2013-11-20,743.0196673545352,17
